paper,date
https://identifiers.org/ito:ITO_16902,2015-11-06
https://identifiers.org/ito:ITO_08796,2015-11-07
https://identifiers.org/ito:ITO_14384,2015-11-07
https://identifiers.org/ito:ITO_03135,2015-11-09
https://identifiers.org/ito:ITO_08762,2015-11-09
https://identifiers.org/ito:ITO_14547,2015-11-09
https://identifiers.org/ito:ITO_15104,2015-11-09
https://identifiers.org/ito:ITO_15265,2015-11-11
https://identifiers.org/ito:ITO_14593,2015-11-12
https://identifiers.org/ito:ITO_35408,2015-11-12
https://identifiers.org/ito:ITO_09233,2015-11-13
https://identifiers.org/ito:ITO_02875,2015-11-14
https://identifiers.org/ito:ITO_02879,2015-11-14
https://identifiers.org/ito:ITO_04193,2015-11-17
https://identifiers.org/ito:ITO_06630,2015-11-17
https://identifiers.org/ito:ITO_08800,2015-11-17
https://identifiers.org/ito:ITO_09956,2015-11-17
https://identifiers.org/ito:ITO_09272,2015-11-18
https://identifiers.org/ito:ITO_13457,2015-11-18
https://identifiers.org/ito:ITO_13897,2015-11-18
https://identifiers.org/ito:ITO_15114,2015-11-18
https://identifiers.org/ito:ITO_21557,2015-11-18
https://identifiers.org/ito:ITO_33422,2015-11-18
https://identifiers.org/ito:ITO_03678,2015-11-19
https://identifiers.org/ito:ITO_05947,2015-11-19
https://identifiers.org/ito:ITO_08295,2015-11-19
https://identifiers.org/ito:ITO_09274,2015-11-19
https://identifiers.org/ito:ITO_09652,2015-11-19
https://identifiers.org/ito:ITO_12881,2015-11-19
https://identifiers.org/ito:ITO_13750,2015-11-19
https://identifiers.org/ito:ITO_13929,2015-11-19
https://identifiers.org/ito:ITO_15131,2015-11-19
https://identifiers.org/ito:ITO_15176,2015-11-19
https://identifiers.org/ito:ITO_03182,2015-11-20
https://identifiers.org/ito:ITO_05257,2015-11-20
https://identifiers.org/ito:ITO_11301,2015-11-20
https://identifiers.org/ito:ITO_13451,2015-11-20
https://identifiers.org/ito:ITO_15678,2015-11-20
https://identifiers.org/ito:ITO_15798,2015-11-20
https://identifiers.org/ito:ITO_13414,2015-11-21
https://identifiers.org/ito:ITO_06975,2015-11-22
https://identifiers.org/ito:ITO_10338,2015-11-22
https://identifiers.org/ito:ITO_03407,2015-11-23
https://identifiers.org/ito:ITO_10295,2015-11-23
https://identifiers.org/ito:ITO_15263,2015-11-23
https://identifiers.org/ito:ITO_14188,2015-11-24
https://identifiers.org/ito:ITO_29242,2015-11-24
https://identifiers.org/ito:ITO_10567,2015-11-25
https://identifiers.org/ito:ITO_19622,2015-11-25
https://identifiers.org/ito:ITO_11929,2015-11-26
https://identifiers.org/ito:ITO_11653,2015-11-27
https://identifiers.org/ito:ITO_05042,2015-11-30
https://identifiers.org/ito:ITO_03107,2015-12-01
https://identifiers.org/ito:ITO_03528,2015-12-01
https://identifiers.org/ito:ITO_05144,2015-12-01
https://identifiers.org/ito:ITO_06161,2015-12-01
https://identifiers.org/ito:ITO_13685,2015-12-01
https://identifiers.org/ito:ITO_15170,2015-12-01
https://identifiers.org/ito:ITO_15274,2015-12-01
https://identifiers.org/ito:ITO_15648,2015-12-01
https://identifiers.org/ito:ITO_15735,2015-12-01
https://identifiers.org/ito:ITO_16431,2015-12-01
https://identifiers.org/ito:ITO_17889,2015-12-01
https://identifiers.org/ito:ITO_23971,2015-12-01
https://identifiers.org/ito:ITO_24307,2015-12-01
https://identifiers.org/ito:ITO_24363,2015-12-01
https://identifiers.org/ito:ITO_24387,2015-12-01
https://identifiers.org/ito:ITO_12737,2015-12-02
https://identifiers.org/ito:ITO_15000,2015-12-02
https://identifiers.org/ito:ITO_11808,2015-12-03
https://identifiers.org/ito:ITO_06384,2015-12-04
https://identifiers.org/ito:ITO_13475,2015-12-05
https://identifiers.org/ito:ITO_08802,2015-12-07
https://identifiers.org/ito:ITO_09210,2015-12-07
https://identifiers.org/ito:ITO_04403,2015-12-08
https://identifiers.org/ito:ITO_05199,2015-12-08
https://identifiers.org/ito:ITO_13995,2015-12-08
https://identifiers.org/ito:ITO_03924,2015-12-10
https://identifiers.org/ito:ITO_13858,2015-12-10
https://identifiers.org/ito:ITO_10834,2015-12-14
https://identifiers.org/ito:ITO_16126,2015-12-14
https://identifiers.org/ito:ITO_13448,2015-12-15
https://identifiers.org/ito:ITO_09756,2015-12-16
https://identifiers.org/ito:ITO_07166,2015-12-22
https://identifiers.org/ito:ITO_12168,2015-12-23
https://identifiers.org/ito:ITO_15650,2015-12-26
https://identifiers.org/ito:ITO_09650,2015-12-28
https://identifiers.org/ito:ITO_09615,2015-12-30
https://identifiers.org/ito:ITO_36652,2016-01-01
https://identifiers.org/ito:ITO_18978,2016-01-01
https://identifiers.org/ito:ITO_28099,2016-01-01
https://identifiers.org/ito:ITO_32949,2016-01-01
https://identifiers.org/ito:ITO_04714,2016-01-05
https://identifiers.org/ito:ITO_11896,2016-01-06
https://identifiers.org/ito:ITO_06973,2016-01-09
https://identifiers.org/ito:ITO_17096,2016-01-11
https://identifiers.org/ito:ITO_06279,2016-01-13
https://identifiers.org/ito:ITO_21653,2016-01-14
https://identifiers.org/ito:ITO_18796,2016-01-20
https://identifiers.org/ito:ITO_05785,2016-01-25
https://identifiers.org/ito:ITO_09612,2016-01-25
https://identifiers.org/ito:ITO_03598,2016-01-30
https://identifiers.org/ito:ITO_04914,2016-01-30
https://identifiers.org/ito:ITO_13432,2016-02-04
https://identifiers.org/ito:ITO_30845,2016-02-04
https://identifiers.org/ito:ITO_09867,2016-02-07
https://identifiers.org/ito:ITO_11578,2016-02-07
https://identifiers.org/ito:ITO_10933,2016-02-09
https://identifiers.org/ito:ITO_36500,2016-02-09
https://identifiers.org/ito:ITO_12615,2016-02-10
https://identifiers.org/ito:ITO_08185,2016-02-11
https://identifiers.org/ito:ITO_10580,2016-02-14
https://identifiers.org/ito:ITO_13422,2016-02-15
https://identifiers.org/ito:ITO_15362,2016-02-17
https://identifiers.org/ito:ITO_38423,2016-02-17
https://identifiers.org/ito:ITO_13324,2016-02-19
https://identifiers.org/ito:ITO_13276,2016-02-21
https://identifiers.org/ito:ITO_08291,2016-02-23
https://identifiers.org/ito:ITO_14960,2016-02-23
https://identifiers.org/ito:ITO_13466,2016-02-24
https://identifiers.org/ito:ITO_40652,2016-02-24
https://identifiers.org/ito:ITO_13203,2016-02-25
https://identifiers.org/ito:ITO_09816,2016-02-26
https://identifiers.org/ito:ITO_04458,2016-03-01
https://identifiers.org/ito:ITO_06225,2016-03-01
https://identifiers.org/ito:ITO_14591,2016-03-01
https://identifiers.org/ito:ITO_19618,2016-03-01
https://identifiers.org/ito:ITO_07565,2016-03-02
https://identifiers.org/ito:ITO_09958,2016-03-02
https://identifiers.org/ito:ITO_03192,2016-03-03
https://identifiers.org/ito:ITO_04511,2016-03-04
https://identifiers.org/ito:ITO_07829,2016-03-04
https://identifiers.org/ito:ITO_08760,2016-03-04
https://identifiers.org/ito:ITO_12027,2016-03-04
https://identifiers.org/ito:ITO_30847,2016-03-05
https://identifiers.org/ito:ITO_06221,2016-03-07
https://identifiers.org/ito:ITO_10384,2016-03-07
https://identifiers.org/ito:ITO_14461,2016-03-07
https://identifiers.org/ito:ITO_08793,2016-03-09
https://identifiers.org/ito:ITO_38970,2016-03-09
https://identifiers.org/ito:ITO_11183,2016-03-11
https://identifiers.org/ito:ITO_03323,2016-03-12
https://identifiers.org/ito:ITO_04635,2016-03-12
https://identifiers.org/ito:ITO_27651,2016-03-12
https://identifiers.org/ito:ITO_30966,2016-03-13
https://identifiers.org/ito:ITO_39508,2016-03-13
https://identifiers.org/ito:ITO_11181,2016-03-14
